datetime,casual,registered,count
2012-04-09 02:00:00,2,4,6
2012-04-09 03:00:00,0,3,3
2012-04-09 04:00:00,2,3,5
2012-04-09 05:00:00,2,30,32
2012-04-09 06:00:00,3,108,111
2012-04-09 07:00:00,11,320,331
2012-04-09 08:00:00,22,595,617
2012-04-09 09:00:00,50,236,286
2012-04-09 10:00:00,65,113,178
2012-04-09 11:00:00,96,127,223
2012-04-09 12:00:00,94,186,280
2012-04-09 13:00:00,108,173,281
2012-04-09 14:00:00,66,152,218
2012-04-09 15:00:00,82,173,255
2012-04-09 16:00:00,81,310,391
2012-04-09 17:00:00,67,565,632
2012-04-09 18:00:00,60,586,646
2012-04-09 19:00:00,35,386,421
2012-04-09 20:00:00,21,255,276
2012-04-09 21:00:00,14,151,165
2012-04-09 22:00:00,6,102,108
2012-04-09 23:00:00,6,61,67
2012-04-10 00:00:00,3,23,26
2012-04-10 01:00:00,0,9,9
2012-04-10 02:00:00,0,2,2
2012-04-10 03:00:00,0,2,2
2012-04-10 04:00:00,0,2,2
2012-04-10 05:00:00,0,24,24
2012-04-10 06:00:00,3,100,103
2012-04-10 07:00:00,16,368,384
2012-04-10 08:00:00,22,670,692
2012-04-10 09:00:00,16,303,319
2012-04-10 10:00:00,49,132,181
2012-04-10 11:00:00,78,161,239
2012-04-10 12:00:00,75,184,259
2012-04-10 13:00:00,81,202,283
2012-04-10 14:00:00,75,149,224
2012-04-10 15:00:00,46,157,203
2012-04-10 16:00:00,66,296,362
2012-04-10 17:00:00,88,656,744
2012-04-10 18:00:00,78,626,704
2012-04-10 19:00:00,51,428,479
2012-04-10 20:00:00,34,248,282
2012-04-10 21:00:00,15,191,206
2012-04-10 22:00:00,9,118,127
2012-04-10 23:00:00,14,48,62
2012-04-11 00:00:00,8,22,30
2012-04-11 01:00:00,3,9,12
2012-04-11 02:00:00,0,2,2
2012-04-11 03:00:00,0,2,2
2012-04-11 05:00:00,1,26,27
2012-04-11 06:00:00,3,103,106
2012-04-11 07:00:00,18,303,321
2012-04-11 08:00:00,14,581,595
2012-04-11 09:00:00,20,282,302
2012-04-11 10:00:00,26,127,153
2012-04-11 11:00:00,38,142,180
2012-04-11 12:00:00,35,147,182
2012-04-11 13:00:00,16,147,163
2012-04-11 14:00:00,34,101,135
2012-04-11 15:00:00,50,152,202
2012-04-11 16:00:00,51,256,307
2012-04-11 17:00:00,52,527,579
2012-04-11 18:00:00,39,546,585
2012-04-11 19:00:00,28,356,384
2012-04-11 20:00:00,22,213,235
2012-04-11 21:00:00,11,154,165
2012-04-11 22:00:00,4,130,134
2012-04-11 23:00:00,9,52,61
2012-04-12 00:00:00,1,22,23
2012-04-12 01:00:00,2,7,9
2012-04-12 02:00:00,0,4,4
2012-04-12 03:00:00,2,3,5
2012-04-12 04:00:00,0,1,1
2012-04-12 05:00:00,0,21,21
2012-04-12 06:00:00,2,94,96
2012-04-12 07:00:00,12,294,306
2012-04-12 08:00:00,20,604,624
2012-04-12 09:00:00,16,271,287
2012-04-12 10:00:00,38,103,141
2012-04-12 11:00:00,50,174,224
2012-04-12 12:00:00,60,199,259
2012-04-12 13:00:00,55,148,203
2012-04-12 14:00:00,74,150,224
2012-04-12 15:00:00,42,169,211
2012-04-12 16:00:00,54,299,353
2012-04-12 17:00:00,60,596,656
2012-04-12 18:00:00,63,547,610
2012-04-12 19:00:00,50,383,433
2012-04-12 20:00:00,26,254,280
2012-04-12 21:00:00,13,174,187
2012-04-12 22:00:00,15,143,158
2012-04-12 23:00:00,8,86,94
2012-04-13 00:00:00,14,41,55
2012-04-13 01:00:00,2,28,30
2012-04-13 02:00:00,6,5,11
2012-04-13 03:00:00,3,8,11
2012-04-13 04:00:00,1,4,5
2012-04-13 05:00:00,2,19,21
2012-04-13 06:00:00,0,84,84
2012-04-13 07:00:00,13,283,296
2012-04-13 08:00:00,24,539,563
2012-04-13 09:00:00,36,294,330
2012-04-13 10:00:00,59,133,192
2012-04-13 11:00:00,75,158,233
2012-04-13 12:00:00,104,218,322
2012-04-13 13:00:00,112,246,358
2012-04-13 14:00:00,125,223,348
2012-04-13 15:00:00,115,237,352
2012-04-13 16:00:00,113,350,463
2012-04-13 17:00:00,117,621,738
2012-04-13 18:00:00,107,564,671
2012-04-13 19:00:00,75,352,427
2012-04-13 20:00:00,44,242,286
2012-04-13 21:00:00,36,153,189
2012-04-13 22:00:00,34,181,215
2012-04-13 23:00:00,35,163,198
2012-04-14 00:00:00,11,85,96
2012-04-14 01:00:00,10,60,70
2012-04-14 02:00:00,3,53,56
2012-04-14 03:00:00,6,26,32
2012-04-14 04:00:00,5,9,14
2012-04-14 05:00:00,2,5,7
2012-04-14 06:00:00,2,19,21
2012-04-14 07:00:00,8,56,64
2012-04-14 08:00:00,24,136,160
2012-04-14 09:00:00,59,206,265
2012-04-14 10:00:00,139,267,406
2012-04-14 11:00:00,207,357,564
2012-04-14 12:00:00,274,404,678
2012-04-14 13:00:00,308,370,678
2012-04-14 14:00:00,288,372,660
2012-04-14 15:00:00,311,347,658
2012-04-14 16:00:00,253,329,582
2012-04-14 17:00:00,251,309,560
2012-04-14 18:00:00,197,284,481
2012-04-14 19:00:00,163,296,459
2012-04-14 20:00:00,112,209,321
2012-04-14 21:00:00,53,167,220
2012-04-14 22:00:00,64,148,212
2012-04-14 23:00:00,45,151,196
2012-04-15 00:00:00,30,94,124
2012-04-15 01:00:00,17,89,106
2012-04-15 02:00:00,20,54,74
2012-04-15 03:00:00,18,27,45
2012-04-15 04:00:00,2,10,12
2012-04-15 05:00:00,4,6,10
2012-04-15 06:00:00,5,11,16
2012-04-15 07:00:00,16,30,46
2012-04-15 08:00:00,33,64,97
2012-04-15 09:00:00,97,154,251
2012-04-15 10:00:00,186,235,421
2012-04-15 11:00:00,227,301,528
2012-04-15 12:00:00,275,360,635
2012-04-15 13:00:00,298,383,681
2012-04-15 14:00:00,282,346,628
2012-04-15 15:00:00,266,351,617
2012-04-15 16:00:00,286,330,616
2012-04-15 17:00:00,262,361,623
2012-04-15 18:00:00,184,295,479
2012-04-15 19:00:00,114,265,379
2012-04-15 20:00:00,86,205,291
2012-04-15 21:00:00,76,153,229
2012-04-15 22:00:00,37,97,134
2012-04-15 23:00:00,25,65,90
2012-04-16 00:00:00,15,26,41
2012-04-16 01:00:00,7,21,28
2012-04-16 02:00:00,5,9,14
2012-04-16 03:00:00,3,5,8
2012-04-16 04:00:00,0,6,6
2012-04-16 05:00:00,4,34,38
2012-04-16 06:00:00,10,123,133
2012-04-16 07:00:00,20,367,387
2012-04-16 08:00:00,48,549,597
2012-04-16 09:00:00,59,238,297
2012-04-16 10:00:00,75,149,224
2012-04-16 11:00:00,115,136,251
2012-04-16 12:00:00,75,196,271
2012-04-16 13:00:00,79,184,263
2012-04-16 14:00:00,105,183,288
2012-04-16 15:00:00,81,194,275
2012-04-16 16:00:00,92,266,358
2012-04-16 17:00:00,111,601,712
2012-04-16 18:00:00,87,589,676
2012-04-16 19:00:00,61,461,522
2012-04-16 20:00:00,48,327,375
2012-04-16 21:00:00,39,232,271
2012-04-16 22:00:00,35,179,214
2012-04-16 23:00:00,24,97,121
2012-04-17 00:00:00,10,33,43
2012-04-17 01:00:00,6,5,11
2012-04-17 02:00:00,1,3,4
2012-04-17 03:00:00,0,6,6
2012-04-17 04:00:00,3,6,9
2012-04-17 05:00:00,1,29,30
2012-04-17 06:00:00,8,136,144
2012-04-17 07:00:00,18,443,461
2012-04-17 08:00:00,42,631,673
2012-04-17 09:00:00,71,329,400
2012-04-17 10:00:00,52,165,217
2012-04-17 11:00:00,65,174,239
2012-04-17 12:00:00,65,179,244
2012-04-17 13:00:00,52,187,239
2012-04-17 14:00:00,59,198,257
2012-04-17 15:00:00,91,217,308
2012-04-17 16:00:00,50,320,370
2012-04-17 17:00:00,108,673,781
2012-04-17 18:00:00,105,670,775
2012-04-17 19:00:00,73,464,537
2012-04-17 20:00:00,44,358,402
2012-04-17 21:00:00,37,260,297
2012-04-17 22:00:00,18,144,162
2012-04-17 23:00:00,10,72,82
2012-04-18 00:00:00,3,35,38
2012-04-18 01:00:00,1,13,14
2012-04-18 02:00:00,1,8,9
2012-04-18 03:00:00,0,6,6
2012-04-18 04:00:00,0,7,7
2012-04-18 05:00:00,0,34,34
2012-04-18 06:00:00,6,128,134
2012-04-18 07:00:00,10,408,418
2012-04-18 08:00:00,25,551,576
2012-04-18 09:00:00,20,245,265
2012-04-18 10:00:00,31,116,147
2012-04-18 11:00:00,14,105,119
2012-04-18 12:00:00,15,95,110
2012-04-18 13:00:00,13,51,64
2012-04-18 14:00:00,8,43,51
2012-04-18 15:00:00,10,88,98
2012-04-18 16:00:00,36,199,235
2012-04-18 17:00:00,46,442,488
2012-04-18 18:00:00,27,478,505
2012-04-18 19:00:00,26,342,368
2012-04-18 20:00:00,8,252,260
2012-04-18 21:00:00,24,165,189
2012-04-18 22:00:00,9,153,162
2012-04-18 23:00:00,14,56,70
2012-04-19 00:00:00,5,20,25
2012-04-19 01:00:00,2,11,13
2012-04-19 02:00:00,2,4,6
2012-04-19 03:00:00,1,3,4
2012-04-19 04:00:00,0,4,4
2012-04-19 05:00:00,0,30,30
2012-04-19 06:00:00,4,116,120
2012-04-19 07:00:00,15,391,406
2012-04-19 08:00:00,26,651,677
2012-04-19 09:00:00,31,270,301
2012-04-19 10:00:00,46,143,189
2012-04-19 11:00:00,46,183,229
2012-04-19 12:00:00,51,213,264
2012-04-19 13:00:00,52,186,238
2012-04-19 14:00:00,54,183,237
2012-04-19 15:00:00,66,196,262
2012-04-19 16:00:00,63,324,387
2012-04-19 17:00:00,85,663,748
2012-04-19 18:00:00,99,677,776
2012-04-19 19:00:00,70,516,586
2012-04-19 20:00:00,52,352,404
2012-04-19 21:00:00,27,240,267
2012-04-19 22:00:00,29,219,248
2012-04-19 23:00:00,20,124,144
2012-05-01 00:00:00,7,28,35
2012-05-01 01:00:00,0,21,21
2012-05-01 02:00:00,1,7,8
2012-05-01 03:00:00,1,2,3
2012-05-01 04:00:00,1,7,8
2012-05-01 05:00:00,0,17,17
2012-05-01 06:00:00,2,24,26
2012-05-01 07:00:00,8,161,169
2012-05-01 08:00:00,19,538,557
2012-05-01 09:00:00,18,331,349
2012-05-01 10:00:00,30,144,174
2012-05-01 11:00:00,50,179,229
2012-05-01 12:00:00,41,228,269
2012-05-01 13:00:00,41,208,249
2012-05-01 14:00:00,37,167,204
2012-05-01 15:00:00,48,186,234
2012-05-01 16:00:00,41,313,354
2012-05-01 17:00:00,65,616,681
2012-05-01 18:00:00,81,662,743
2012-05-01 19:00:00,58,429,487
2012-05-01 20:00:00,36,299,335
2012-05-01 21:00:00,31,251,282
2012-05-01 22:00:00,21,190,211
2012-05-01 23:00:00,16,79,95
2012-05-02 00:00:00,4,43,47
2012-05-02 01:00:00,8,7,15
2012-05-02 02:00:00,7,9,16
2012-05-02 03:00:00,0,6,6
2012-05-02 04:00:00,2,2,4
2012-05-02 05:00:00,2,31,33
2012-05-02 06:00:00,3,117,120
2012-05-02 07:00:00,14,344,358
2012-05-02 08:00:00,26,640,666
2012-05-02 09:00:00,26,289,315
2012-05-02 10:00:00,28,147,175
2012-05-02 11:00:00,39,145,184
2012-05-02 12:00:00,35,210,245
2012-05-02 13:00:00,49,179,228
2012-05-02 14:00:00,51,189,240
2012-05-02 15:00:00,52,204,256
2012-05-02 16:00:00,54,313,367
2012-05-02 17:00:00,70,659,729
2012-05-02 18:00:00,43,770,813
2012-05-02 19:00:00,43,461,504
2012-05-02 20:00:00,42,296,338
2012-05-02 21:00:00,21,218,239
2012-05-02 22:00:00,27,146,173
2012-05-02 23:00:00,21,77,98
2012-05-03 00:00:00,15,75,90
2012-05-03 01:00:00,9,15,24
2012-05-03 02:00:00,4,13,17
2012-05-03 03:00:00,2,4,6
2012-05-03 04:00:00,0,2,2
2012-05-03 05:00:00,1,20,21
2012-05-03 06:00:00,8,128,136
2012-05-03 07:00:00,8,376,384
2012-05-03 08:00:00,19,608,627
2012-05-03 09:00:00,25,279,304
2012-05-03 10:00:00,36,132,168
2012-05-03 11:00:00,34,167,201
2012-05-03 12:00:00,64,237,301
2012-05-03 13:00:00,48,217,265
2012-05-03 14:00:00,33,171,204
2012-05-03 15:00:00,63,220,283
2012-05-03 16:00:00,45,325,370
2012-05-03 17:00:00,87,617,704
2012-05-03 18:00:00,64,642,706
2012-05-03 19:00:00,55,467,522
2012-05-03 20:00:00,52,368,420
2012-05-03 21:00:00,42,257,299
2012-05-03 22:00:00,29,217,246
2012-05-03 23:00:00,21,100,121
2012-05-04 00:00:00,19,70,89
2012-05-04 01:00:00,15,33,48
2012-05-04 02:00:00,0,11,11
2012-05-04 03:00:00,0,14,14
2012-05-04 04:00:00,0,4,4
2012-05-04 05:00:00,0,24,24
2012-05-04 06:00:00,8,127,135
2012-05-04 07:00:00,9,347,356
2012-05-04 08:00:00,34,584,618
2012-05-04 09:00:00,32,262,294
2012-05-04 10:00:00,45,154,199
2012-05-04 11:00:00,77,181,258
2012-05-04 12:00:00,46,125,171
2012-05-04 13:00:00,71,207,278
2012-05-04 14:00:00,83,159,242
2012-05-04 15:00:00,103,240,343
2012-05-04 16:00:00,82,358,440
2012-05-04 17:00:00,96,547,643
2012-05-04 18:00:00,77,564,641
2012-05-04 19:00:00,64,388,452
2012-05-04 20:00:00,58,255,313
2012-05-04 21:00:00,49,186,235
2012-05-04 22:00:00,50,182,232
2012-05-04 23:00:00,51,205,256
2012-05-05 00:00:00,42,111,153
2012-05-05 01:00:00,28,79,107
2012-05-05 02:00:00,24,51,75
2012-05-05 03:00:00,11,21,32
2012-05-05 04:00:00,0,9,9
2012-05-05 05:00:00,8,14,22
2012-05-05 06:00:00,9,33,42
2012-05-05 07:00:00,8,79,87
2012-05-05 08:00:00,42,155,197
2012-05-05 09:00:00,61,223,284
2012-05-05 10:00:00,148,284,432
2012-05-05 11:00:00,221,354,575
2012-05-05 12:00:00,220,330,550
2012-05-05 13:00:00,217,307,524
2012-05-05 14:00:00,187,241,428
2012-05-05 15:00:00,241,300,541
2012-05-05 16:00:00,230,310,540
2012-05-05 17:00:00,204,298,502
2012-05-05 18:00:00,156,278,434
2012-05-05 19:00:00,151,254,405
2012-05-05 20:00:00,100,209,309
2012-05-05 21:00:00,86,183,269
2012-05-05 22:00:00,67,150,217
2012-05-05 23:00:00,35,114,149
2012-05-06 00:00:00,23,111,134
2012-05-06 01:00:00,37,84,121
2012-05-06 02:00:00,29,64,93
2012-05-06 03:00:00,9,19,28
2012-05-06 04:00:00,9,7,16
2012-05-06 05:00:00,1,10,11
2012-05-06 06:00:00,3,14,17
2012-05-06 07:00:00,5,31,36
2012-05-06 08:00:00,23,91,114
2012-05-06 09:00:00,63,128,191
2012-05-06 10:00:00,112,221,333
2012-05-06 11:00:00,144,270,414
2012-05-06 12:00:00,207,351,558
2012-05-06 13:00:00,197,368,565
2012-05-06 14:00:00,226,292,518
2012-05-06 15:00:00,229,342,571
2012-05-06 16:00:00,181,363,544
2012-05-06 17:00:00,195,316,511
2012-05-06 18:00:00,131,332,463
2012-05-06 19:00:00,117,266,383
2012-05-06 20:00:00,73,203,276
2012-05-06 21:00:00,55,148,203
2012-05-06 22:00:00,44,113,157
2012-05-06 23:00:00,22,80,102
2012-05-07 00:00:00,13,21,34
2012-05-07 01:00:00,1,8,9
2012-05-07 02:00:00,1,5,6
2012-05-07 03:00:00,2,3,5
2012-05-07 04:00:00,0,2,2
2012-05-07 05:00:00,2,21,23
2012-05-07 06:00:00,8,134,142
2012-05-07 07:00:00,18,367,385
2012-05-07 08:00:00,31,608,639
2012-05-07 09:00:00,61,289,350
2012-05-07 10:00:00,62,128,190
2012-05-07 11:00:00,64,149,213
2012-05-07 12:00:00,74,189,263
2012-05-07 13:00:00,75,197,272
2012-05-07 14:00:00,59,180,239
2012-05-07 15:00:00,76,186,262
2012-05-07 16:00:00,68,320,388
2012-05-07 17:00:00,102,667,769
2012-05-07 18:00:00,78,602,680
2012-05-07 19:00:00,83,463,546
2012-05-07 20:00:00,46,277,323
2012-05-07 21:00:00,37,210,247
2012-05-07 22:00:00,26,147,173
2012-05-07 23:00:00,21,92,113
2012-05-08 00:00:00,10,28,38
2012-05-08 01:00:00,6,3,9
2012-05-08 02:00:00,9,7,16
2012-05-08 03:00:00,2,4,6
2012-05-08 04:00:00,0,5,5
2012-05-08 05:00:00,0,20,20
2012-05-08 06:00:00,7,158,165
2012-05-08 07:00:00,21,442,463
2012-05-08 08:00:00,36,605,641
2012-05-08 09:00:00,37,258,295
2012-05-08 10:00:00,46,111,157
2012-05-08 11:00:00,60,157,217
2012-05-08 12:00:00,60,203,263
2012-05-08 13:00:00,53,166,219
2012-05-08 14:00:00,8,63,71
2012-05-08 15:00:00,40,94,134
2012-05-08 16:00:00,54,335,389
2012-05-08 17:00:00,77,640,717
2012-05-08 18:00:00,69,641,710
2012-05-08 19:00:00,59,399,458
2012-05-08 20:00:00,40,262,302
2012-05-08 21:00:00,21,202,223
2012-05-08 22:00:00,13,134,147
2012-05-08 23:00:00,10,53,63
2012-05-09 00:00:00,8,27,35
2012-05-09 01:00:00,3,11,14
2012-05-09 02:00:00,0,1,1
2012-05-09 03:00:00,0,2,2
2012-05-09 04:00:00,0,5,5
2012-05-09 05:00:00,1,27,28
2012-05-09 06:00:00,5,121,126
2012-05-09 07:00:00,17,401,418
2012-05-09 08:00:00,28,594,622
2012-05-09 09:00:00,40,285,325
2012-05-09 10:00:00,40,113,153
2012-05-09 11:00:00,45,156,201
2012-05-09 12:00:00,58,222,280
2012-05-09 13:00:00,50,216,266
2012-05-09 14:00:00,68,175,243
2012-05-09 15:00:00,68,191,259
2012-05-09 16:00:00,68,289,357
2012-05-09 17:00:00,76,629,705
2012-05-09 18:00:00,23,349,372
2012-05-09 19:00:00,2,96,98
2012-05-09 20:00:00,3,48,51
2012-05-09 21:00:00,4,30,34
2012-05-09 22:00:00,5,62,67
2012-05-09 23:00:00,8,47,55
2012-05-10 00:00:00,2,31,33
2012-05-10 01:00:00,2,9,11
2012-05-10 02:00:00,0,3,3
2012-05-10 03:00:00,0,3,3
2012-05-10 04:00:00,0,2,2
2012-05-10 05:00:00,1,23,24
2012-05-10 06:00:00,9,130,139
2012-05-10 07:00:00,8,393,401
2012-05-10 08:00:00,27,603,630
2012-05-10 09:00:00,62,299,361
2012-05-10 10:00:00,42,112,154
2012-05-10 11:00:00,77,179,256
2012-05-10 12:00:00,65,207,272
2012-05-10 13:00:00,90,228,318
2012-05-10 14:00:00,61,186,247
2012-05-10 15:00:00,79,192,271
2012-05-10 16:00:00,87,334,421
2012-05-10 17:00:00,84,648,732
2012-05-10 18:00:00,109,661,770
2012-05-10 19:00:00,84,469,553
2012-05-10 20:00:00,59,315,374
2012-05-10 21:00:00,19,211,230
2012-05-10 22:00:00,36,196,232
2012-05-10 23:00:00,23,112,135
2012-05-11 00:00:00,17,47,64
2012-05-11 01:00:00,14,32,46
2012-05-11 02:00:00,15,16,31
2012-05-11 03:00:00,5,8,13
2012-05-11 04:00:00,3,6,9
2012-05-11 05:00:00,3,23,26
2012-05-11 06:00:00,7,128,135
2012-05-11 07:00:00,6,345,351
2012-05-11 08:00:00,41,579,620
2012-05-11 09:00:00,34,288,322
2012-05-11 10:00:00,69,141,210
2012-05-11 11:00:00,88,203,291
2012-05-11 12:00:00,89,259,348
2012-05-11 13:00:00,100,263,363
2012-05-11 14:00:00,116,218,334
2012-05-11 15:00:00,140,299,439
2012-05-11 16:00:00,128,397,525
2012-05-11 17:00:00,102,677,779
2012-05-11 18:00:00,78,518,596
2012-05-11 19:00:00,73,430,503
2012-05-11 20:00:00,64,277,341
2012-05-11 21:00:00,45,225,270
2012-05-11 22:00:00,44,190,234
2012-05-11 23:00:00,38,142,180
2012-05-12 00:00:00,25,111,136
2012-05-12 01:00:00,14,79,93
2012-05-12 02:00:00,10,46,56
2012-05-12 03:00:00,14,20,34
2012-05-12 04:00:00,3,6,9
2012-05-12 05:00:00,5,8,13
2012-05-12 06:00:00,10,23,33
2012-05-12 07:00:00,10,57,67
2012-05-12 08:00:00,22,156,178
2012-05-12 09:00:00,87,248,335
2012-05-12 10:00:00,132,279,411
2012-05-12 11:00:00,157,365,522
2012-05-12 12:00:00,206,353,559
2012-05-12 13:00:00,293,366,659
2012-05-12 14:00:00,257,358,615
2012-05-12 15:00:00,269,321,590
2012-05-12 16:00:00,254,337,591
2012-05-12 17:00:00,233,343,576
2012-05-12 18:00:00,164,382,546
2012-05-12 19:00:00,166,273,439
2012-05-12 20:00:00,113,174,287
2012-05-12 21:00:00,74,156,230
2012-05-12 22:00:00,62,212,274
2012-05-12 23:00:00,42,134,176
2012-05-13 00:00:00,19,79,98
2012-05-13 01:00:00,22,72,94
2012-05-13 02:00:00,22,60,82
2012-05-13 03:00:00,2,26,28
2012-05-13 04:00:00,2,7,9
2012-05-13 05:00:00,4,8,12
2012-05-13 06:00:00,6,15,21
2012-05-13 07:00:00,18,42,60
2012-05-13 08:00:00,32,124,156
2012-05-13 09:00:00,79,143,222
2012-05-13 10:00:00,128,222,350
2012-05-13 11:00:00,150,278,428
2012-05-13 12:00:00,189,342,531
2012-05-13 13:00:00,255,347,602
2012-05-13 14:00:00,228,324,552
2012-05-13 15:00:00,190,309,499
2012-05-13 16:00:00,225,339,564
2012-05-13 17:00:00,191,287,478
2012-05-13 18:00:00,129,260,389
2012-05-13 19:00:00,107,232,339
2012-05-13 20:00:00,67,163,230
2012-05-13 21:00:00,48,121,169
2012-05-13 22:00:00,42,89,131
2012-05-13 23:00:00,17,57,74
2012-05-14 00:00:00,21,14,35
2012-05-14 01:00:00,5,6,11
2012-05-14 02:00:00,1,1,2
2012-05-14 03:00:00,0,2,2
2012-05-14 04:00:00,3,3,6
2012-05-14 05:00:00,1,25,26
2012-05-14 06:00:00,3,62,65
2012-05-14 07:00:00,3,72,75
2012-05-14 08:00:00,1,155,156
2012-05-14 09:00:00,5,105,110
2012-05-14 10:00:00,6,53,59
2012-05-14 11:00:00,12,67,79
2012-05-14 12:00:00,53,132,185
2012-05-14 13:00:00,33,143,176
2012-05-14 14:00:00,43,128,171
2012-05-14 15:00:00,40,156,196
2012-05-14 16:00:00,20,91,111
2012-05-14 17:00:00,25,204,229
2012-05-14 18:00:00,17,283,300
2012-05-14 19:00:00,10,294,304
2012-05-14 20:00:00,11,178,189
2012-05-14 21:00:00,7,145,152
2012-05-14 22:00:00,11,118,129
2012-05-14 23:00:00,11,64,75
2012-05-15 00:00:00,7,25,32
2012-05-15 01:00:00,5,14,19
2012-05-15 02:00:00,1,3,4
2012-05-15 03:00:00,1,5,6
2012-05-15 04:00:00,1,4,5
2012-05-15 05:00:00,0,8,8
2012-05-15 06:00:00,2,22,24
2012-05-15 07:00:00,1,91,92
2012-05-15 08:00:00,8,401,409
2012-05-15 09:00:00,28,327,355
2012-05-15 10:00:00,27,144,171
2012-05-15 11:00:00,38,186,224
2012-05-15 12:00:00,44,220,264
2012-05-15 13:00:00,35,204,239
2012-05-15 14:00:00,39,145,184
2012-05-15 15:00:00,51,205,256
2012-05-15 16:00:00,74,300,374
2012-05-15 17:00:00,75,603,678
2012-05-15 18:00:00,68,665,733
2012-05-15 19:00:00,57,455,512
2012-05-15 20:00:00,30,233,263
2012-05-15 21:00:00,11,98,109
2012-05-15 22:00:00,9,74,83
2012-05-15 23:00:00,13,58,71
2012-05-16 00:00:00,12,27,39
2012-05-16 01:00:00,7,14,21
2012-05-16 02:00:00,5,14,19
2012-05-16 03:00:00,1,5,6
2012-05-16 04:00:00,1,3,4
2012-05-16 05:00:00,4,34,38
2012-05-16 06:00:00,8,150,158
2012-05-16 07:00:00,14,426,440
2012-05-16 08:00:00,33,617,650
2012-05-16 09:00:00,33,314,347
2012-05-16 10:00:00,43,149,192
2012-05-16 11:00:00,55,212,267
2012-05-16 12:00:00,59,271,330
2012-05-16 13:00:00,77,273,350
2012-05-16 14:00:00,42,221,263
2012-05-16 15:00:00,52,222,274
2012-05-16 16:00:00,70,376,446
2012-05-16 17:00:00,104,769,873
2012-05-16 18:00:00,97,749,846
2012-05-16 19:00:00,91,499,590
2012-05-16 20:00:00,61,398,459
2012-05-16 21:00:00,63,330,393
2012-05-16 22:00:00,33,253,286
2012-05-16 23:00:00,26,107,133
2012-05-17 00:00:00,30,49,79
2012-05-17 01:00:00,12,16,28
2012-05-17 02:00:00,8,8,16
2012-05-17 03:00:00,0,3,3
2012-05-17 04:00:00,3,13,16
2012-05-17 05:00:00,1,34,35
2012-05-17 06:00:00,10,149,159
2012-05-17 07:00:00,25,449,474
2012-05-17 08:00:00,29,605,634
2012-05-17 09:00:00,57,289,346
2012-05-17 10:00:00,43,162,205
2012-05-17 11:00:00,77,202,279
2012-05-17 12:00:00,72,276,348
2012-05-17 13:00:00,86,241,327
2012-05-17 14:00:00,68,202,270
2012-05-17 15:00:00,83,233,316
2012-05-17 16:00:00,86,344,430
2012-05-17 17:00:00,133,719,852
2012-05-17 18:00:00,134,734,868
2012-05-17 19:00:00,86,451,537
2012-05-17 20:00:00,83,363,446
2012-05-17 21:00:00,45,254,299
2012-05-17 22:00:00,42,209,251
2012-05-17 23:00:00,29,137,166
2012-05-18 00:00:00,13,57,70
2012-05-18 01:00:00,16,33,49
2012-05-18 02:00:00,12,9,21
2012-05-18 03:00:00,6,8,14
2012-05-18 04:00:00,0,11,11
2012-05-18 05:00:00,1,33,34
2012-05-18 06:00:00,14,168,182
2012-05-18 07:00:00,40,475,515
2012-05-18 08:00:00,49,696,745
2012-05-18 09:00:00,57,304,361
2012-05-18 10:00:00,74,181,255
2012-05-18 11:00:00,109,225,334
2012-05-18 12:00:00,108,252,360
2012-05-18 13:00:00,98,297,395
2012-05-18 14:00:00,108,242,350
2012-05-18 15:00:00,131,260,391
2012-05-18 16:00:00,151,417,568
2012-05-18 17:00:00,124,688,812
2012-05-18 18:00:00,99,570,669
2012-05-18 19:00:00,91,392,483
2012-05-18 20:00:00,73,264,337
2012-05-18 21:00:00,49,209,258
2012-05-18 22:00:00,57,194,251
2012-05-18 23:00:00,41,133,174
2012-05-19 00:00:00,30,118,148
2012-05-19 01:00:00,20,84,104
2012-05-19 02:00:00,13,56,69
2012-05-19 03:00:00,10,23,33
2012-05-19 04:00:00,6,8,14
2012-05-19 05:00:00,1,11,12
2012-05-19 06:00:00,12,38,50
2012-05-19 07:00:00,28,67,95
2012-05-19 08:00:00,33,162,195
2012-05-19 09:00:00,79,213,292
2012-05-19 10:00:00,177,275,452
2012-05-19 11:00:00,235,351,586
2012-05-19 12:00:00,276,366,642
2012-05-19 13:00:00,332,372,704
2012-05-19 14:00:00,361,369,730
2012-05-19 15:00:00,356,316,672
2012-05-19 16:00:00,331,311,642
2012-05-19 17:00:00,279,347,626
2012-05-19 18:00:00,254,391,645
2012-05-19 19:00:00,203,229,432
2012-05-19 20:00:00,118,197,315
2012-05-19 21:00:00,81,178,259
2012-05-19 22:00:00,104,234,338
2012-05-19 23:00:00,71,168,239
2012-06-01 00:00:00,10,76,86
2012-06-01 01:00:00,0,34,34
2012-06-01 02:00:00,3,13,16
2012-06-01 03:00:00,0,4,4
2012-06-01 04:00:00,1,5,6
2012-06-01 05:00:00,4,41,45
2012-06-01 06:00:00,5,136,141
2012-06-01 07:00:00,33,369,402
2012-06-01 08:00:00,19,675,694
2012-06-01 09:00:00,24,274,298
2012-06-01 10:00:00,49,155,204
2012-06-01 11:00:00,42,193,235
2012-06-01 12:00:00,72,238,310
2012-06-01 13:00:00,76,240,316
2012-06-01 14:00:00,55,199,254
2012-06-01 15:00:00,45,213,258
2012-06-01 16:00:00,36,186,222
2012-06-01 17:00:00,25,202,227
2012-06-01 18:00:00,10,100,110
