"YEAR","MONTH","DAY","X1HR","X2HR","X3HR","X4HR","X5HR","X6HR","X7HR","X8HR","X9HR","X10HR","X11HR","X12HR","X13HR","X14HR","X15HR","X16HR","X17HR","X18HR","X19HR","X20HR","X21HR","X22HR","X23HR","X24HR"
2014,5,5,46340,44163,43068,42544,42961,43826,45176,45161,46104,47910,48960,49019,46930,48379,48809,48666,48349,47526,48038,50012,50631,50257,49945,47805
2014,5,6,43879,41999,41195,40817,41262,42750,45848,48301,51404,53908,54670,54634,50968,53545,54484,54263,54433,53889,53681,54703,54224,53023,52708,51138
2014,5,7,46671,44231,43237,42810,43516,45227,47763,48726,51168,52975,53512,53324,49897,52532,53447,53243,53406,52529,52004,53207,53209,52171,51918,50539
2014,5,8,46288,44072,42759,42408,42763,44053,45531,45554,46836,48332,49220,49089,46516,47972,48488,47883,47186,45810,45695,47268,48113,48071,48400,47300
2014,5,9,43604,41433,40274,39769,40213,40897,42071,41403,40958,41706,42556,42700,42148,42986,43085,42872,42993,43021,43641,45759,46677,46589,46481,44505
2014,5,10,40863,38756,37835,37534,38246,39719,43110,46006,49964,52608,53407,53269,49976,52521,53696,53627,53662,52797,52513,53622,53919,52821,52058,50341
2014,5,11,46057,43736,42769,42217,42798,44149,46764,48191,50838,52804,53553,53671,50101,52560,53741,53552,53719,53078,52850,54179,54209,52970,52572,51248
2014,5,12,46753,44396,43482,42922,43600,44899,47427,48794,51152,52910,53489,53564,49960,52313,53381,53112,53336,52379,51591,53035,53425,52584,52226,50753
2014,5,13,46161,43940,42853,42544,42951,44258,46646,47859,50346,52306,52790,52718,49233,51892,52940,52775,52967,52277,52430,53553,53707,52545,52125,50536
2014,5,14,46106,43793,42874,42531,43216,44560,47140,48143,50696,52508,53215,53118,49722,52489,53540,53230,53303,52409,51956,53148,53396,52292,51753,50068
2014,5,15,45584,43650,42713,41976,42421,43485,45148,45782,47388,48758,49725,49664,47289,48854,49219,48501,47696,46283,46095,47719,48863,48671,48792,47416
2014,5,16,43619,41440,40305,39764,40042,40945,41919,40927,40328,41324,42331,42615,42137,42818,42720,42524,42728,42734,43408,45270,46502,46342,46333,44337
2014,5,17,40690,38720,37747,37375,38165,39524,42655,45264,49269,52000,53216,53367,50237,53228,54482,54161,54333,53610,53458,54226,53916,52777,51647,49944
2014,5,18,45618,43247,42513,41958,42370,43477,46613,48884,51875,54130,54863,55053,51937,54234,55244,55030,55215,54826,54923,54906,54266,52963,52191,50518
2014,5,19,46087,43694,42557,42174,42561,43679,46470,48518,51339,53275,53865,53968,50674,53352,54308,54073,54168,53133,52389,53394,53923,52671,51822,49906
2014,5,20,45553,43260,42289,41928,42351,43573,46322,48009,50806,52855,53696,54111,50986,53552,55393,54691,54911,53899,52886,53662,53835,52611,51547,49771
2014,5,21,45828,43641,42564,42021,42133,42974,44647,44962,46318,48441,49573,49872,47895,49739,50655,50415,49944,48653,48586,50090,51089,50506,49632,47777
2014,5,22,43909,42093,40886,40207,40388,40988,42688,43650,45331,47293,48673,48959,47178,48309,48508,48062,47390,46478,46829,47959,48450,47982,47942,46992
2014,5,23,43299,41121,39992,39365,39524,40292,41476,41106,40777,41961,42860,43117,42722,43369,43374,43254,43532,43973,44770,46006,46604,46398,46849,45046
2014,5,24,41465,39341,38149,37999,38667,40315,43607,46265,50060,52577,53649,53883,50662,53116,54076,53885,54002,53524,53311,53968,54045,52781,52398,50963
2014,5,25,46483,44052,43041,42540,43181,44601,47178,48883,51835,53668,54352,54156,50775,53261,54277,54075,54343,53644,53370,54191,54293,53176,52565,51197
2014,5,26,46800,44411,43273,42715,43325,44583,47294,48586,51102,52918,53749,53742,50261,53031,54148,53856,54041,53195,52585,53360,53999,53049,52340,50712
2014,5,27,46161,43914,43056,42501,42996,44387,46826,48350,50807,52681,53455,53450,50097,52788,53970,53936,54173,53291,52892,53731,54253,53199,52272,50702
2014,5,28,46384,44044,42935,42589,42878,43963,46816,48701,51586,53451,54113,54169,50712,53348,54403,54043,54097,53364,52695,53210,53679,52479,51903,50318
2014,5,29,46245,44073,43072,42381,42665,43758,45664,46240,47776,49277,50051,50137,47703,49452,49706,49015,48072,46645,46539,47901,49353,49043,48714,47261
2014,5,30,43146,41434,40264,39657,39935,40475,41574,41075,40822,41844,42853,43023,42658,43478,43526,43484,43479,43441,43795,45530,46909,46759,46719,44680
2014,5,31,40880,38841,37981,37780,38380,39909,43015,45591,49602,52059,53116,53302,50326,52782,53838,53545,53727,52811,52357,53016,53655,52476,51718,50085
2014,6,1,45756,43627,42685,42228,42358,43659,46335,48023,50561,52675,53623,53786,50375,53119,54092,53887,54197,53378,52633,53031,53443,52491,51604,50097
2014,6,2,45929,43773,42929,42386,42380,43040,44349,44777,46437,48830,50476,50876,48561,50698,51522,50889,50331,49654,49592,50716,51954,51283,50588,48453
2014,6,3,44426,42477,41485,40986,41083,42166,45045,47271,50666,53381,54494,54678,51729,54705,56046,55819,56224,55234,54378,54821,55049,53406,51994,50140
2014,6,4,46239,44270,43271,42368,42511,43332,45942,48263,51347,54074,55542,55982,52808,55735,57021,56816,56919,55610,54130,54267,54808,53228,51627,49829
2014,6,5,43813,41762,40616,40021,40072,40553,42642,44121,46170,48386,49760,50144,48076,49655,50056,49405,48356,46754,46310,47090,48519,47762,46807,45079
2014,6,6,43630,41685,40376,39609,39609,39899,40902,41043,41236,42861,44296,45015,44815,45871,46002,45735,45506,45466,45702,46908,48278,47812,46678,44246
2014,6,7,40739,38742,37759,37527,37855,38873,42228,45877,51340,55466,57270,57849,55010,57886,59364,59159,59179,57965,56787,56723,56858,55025,53036,50764
2014,6,8,46427,44235,43146,42553,42187,43000,45873,48579,52787,56131,57559,58079,55012,57806,59193,59175,59341,58270,56965,56885,57058,55285,53041,50821
2014,6,9,46334,44144,43052,42435,42467,43339,46210,48927,53182,56655,58269,58825,55988,59130,60564,60335,60318,58843,57279,57244,57451,55650,53227,50785
2014,6,10,46338,44173,43191,42442,42545,43226,45960,49053,53445,57222,59084,59618,56692,59914,61464,61189,61139,60083,58585,58238,58173,55749,53434,50952
2014,6,11,46612,44241,43289,42566,42648,43263,46168,49145,53597,57337,58804,59151,56239,59141,60497,60179,60165,58763,57304,57050,57208,55262,53057,50921
2014,6,12,47004,44671,43596,42735,42531,42863,44679,45923,48442,50972,52121,52380,50097,51580,51661,50827,49942,48713,48414,49182,49437,48297,48264,47326
2014,6,13,43947,41616,40454,39694,39459,39656,40989,41107,41681,43372,44743,45372,45321,46289,46468,46272,46273,46278,46869,48103,49237,48746,47613,45197
2014,6,14,41679,39709,38711,38234,38378,39544,42791,46630,52199,55909,57605,58220,55362,58330,59693,59488,59644,58680,57323,57275,57047,55145,53228,51180
2014,6,15,46792,44470,43198,42501,42474,43339,46081,49359,53996,57638,59448,60147,57415,60458,61656,61537,61428,60234,58534,58182,57833,55694,53449,51206
2014,6,16,46960,44607,43336,42478,42469,43088,45798,48861,53237,56404,57795,58172,55532,58778,60091,59957,59791,58575,57282,57554,57698,55816,53473,51222
2014,6,17,47291,44958,43723,43031,42919,43558,46482,49592,54278,57946,59878,60808,57922,60910,62269,62253,62152,60571,58172,57013,55383,53535,52831,51791
2014,6,18,47806,45432,44092,43404,43276,43819,46639,50003,55109,59216,61247,61689,58670,61481,62545,61860,61475,60280,58687,58317,58039,56058,54027,51811
2014,6,19,47627,45242,44045,43312,42979,43431,45251,47309,50320,53196,54647,54962,52735,54410,54763,53961,52929,51333,51021,51988,52984,51827,50287,48741
2014,6,20,45134,42408,41154,40192,39933,40201,41253,41643,42539,44771,46336,47003,46826,47616,47845,47722,47523,47385,47508,48546,49737,49004,47632,45165
2014,6,21,41792,39633,38678,38049,38223,39280,42662,46678,52190,56046,57894,58570,55982,59450,60977,61047,61058,59932,58346,57992,57944,55773,53390,51041
2014,6,22,46863,44523,43566,42791,42508,43013,45833,48976,53922,57483,58875,59374,56129,59161,60265,59843,59707,58551,57273,57092,56953,55056,52762,50760
2014,6,23,46820,44985,44064,43472,43593,44524,46558,49063,53355,56754,58249,58653,56055,59230,60629,60372,60155,58664,56801,56716,56894,55155,52812,50742
2014,6,24,46676,44570,43348,42703,42675,43085,45788,48997,53690,57461,59449,60109,57346,60538,62130,61759,61520,60252,58562,58097,58278,56258,53727,51395
2014,6,25,47271,44986,43687,43002,42961,43554,46122,49391,54199,58081,59767,60574,58075,61525,62828,62246,62039,60638,58707,58157,58149,56273,53599,51540
2014,6,26,47749,45484,44112,43142,42800,43072,44780,46471,49395,52192,53872,54224,52208,53830,54184,53619,52842,51749,51573,52228,52966,51813,50485,48664
2014,6,27,46236,44484,42424,41129,40575,40563,41588,42006,42772,44705,46410,47044,46768,47587,47476,47088,46897,46833,47079,48091,49412,48898,47568,45579
2014,6,28,42223,40088,38819,38399,38625,39682,42922,47202,53176,57203,59193,59804,57181,60329,61810,61700,61744,60613,59177,58768,58617,56460,54145,51832
2014,6,29,47437,45246,43890,43245,43242,43774,46407,49791,54654,58502,60177,60742,58026,61318,62694,62343,62012,60786,59460,59195,58921,56537,54087,51911
2014,6,30,47698,45482,43876,42964,42904,43321,46165,49814,54682,58102,59926,60413,57690,60814,62044,61476,61246,59804,58296,58203,57983,56073,53731,51590
2014,7,1,47243,45012,43643,42931,42750,43351,46077,49553,54503,58146,60180,60899,58286,61760,63274,62871,62699,61626,60246,59934,59672,57610,55088,53115
2014,7,2,48751,46282,44917,43981,44077,44483,47432,51046,56540,60651,62117,62423,59512,62251,63277,62675,62605,61468,60165,59650,59136,57007,54955,53364
2014,7,3,49172,46512,45151,44151,43774,44136,46054,47983,51287,53997,55728,56207,54353,56084,56545,55626,54452,53057,52906,53674,54458,53242,51651,50233
2014,7,4,46557,44176,42725,41633,41141,40940,42043,42481,43390,45561,47468,48314,48351,49339,49468,49240,49078,49116,49744,50769,52044,51281,49666,46893
2014,7,5,43201,41102,39778,39071,38982,39895,43420,47827,54120,59022,61245,62196,59687,63246,64587,64259,64078,62610,60796,60204,60139,57889,54947,52840
2014,7,6,48221,45809,44512,43660,43423,44021,46893,50303,55928,59989,62157,63281,60537,63828,65025,64734,64418,63063,61247,60726,60688,58292,55524,53565
2014,7,7,49224,46591,45252,44400,44356,44641,47403,51074,56603,60768,62685,63278,60406,63435,64839,64141,63932,62133,59935,59290,59290,57403,54732,52719
2014,7,8,48255,46101,44792,43713,43931,44521,47127,50495,55708,59576,61269,62066,59057,62250,63493,62864,62476,61114,59891,59754,59342,56999,54389,52325
2014,7,9,47912,45487,44297,43677,43510,44168,46674,50241,55395,59321,61374,62471,59343,62606,63904,63334,63134,61476,59413,58845,59061,57006,54411,52397
2014,7,10,48349,46047,44606,43703,43340,43498,45127,46915,50530,54082,56286,56927,54821,56282,56741,55800,54748,53246,53013,53848,54765,53379,51480,49700
2014,7,11,46042,43721,42433,41567,41225,40963,41909,42494,43619,45747,47196,47745,47442,48248,48268,47954,47886,47879,48146,49000,50322,49577,48483,46070
2014,7,12,42477,40535,39547,39129,39364,40428,43709,47779,53922,58303,60369,61399,58326,61468,62649,62246,62101,60612,59243,58934,58920,56725,54211,52400
2014,7,13,48049,45845,44573,43856,43515,44038,46943,50557,55799,59598,61228,61922,59116,62168,63409,63233,63139,61738,60292,59958,59676,57369,54762,52856
2014,7,14,48514,46070,44924,44082,43958,44505,47331,50751,55897,59727,61598,62486,59858,63039,63985,63669,63544,61815,59842,59642,59869,57755,55029,53013
2014,7,15,48652,46314,45194,44273,44030,44460,46996,50528,56109,59962,61939,63035,60163,63502,64795,64490,64284,62779,61072,60675,60785,58375,55625,53702
2014,7,16,49326,46988,45660,44808,44672,45156,47558,51358,56998,60954,62728,63189,59893,62503,63439,62792,62776,61418,60083,59466,59151,56847,54843,53212
2014,7,17,49272,47250,45720,44624,44376,44560,46405,48497,52075,54858,56501,56700,54435,55775,56107,55228,54312,52867,52838,53727,54554,53434,51846,50468
2014,7,18,46662,44326,42898,41912,41721,41707,42671,43378,44540,46743,48903,49704,49751,50893,51148,50888,50521,50227,50601,51651,53048,52152,50315,47533
2014,7,19,43842,41688,40214,39666,39672,40548,43539,47991,55222,60281,62600,63565,60777,64068,65683,65588,65570,64265,62426,61732,61742,59334,56433,54006
2014,7,20,49322,46579,45265,44346,44035,44401,47127,51081,57602,62582,64786,65508,62581,65564,67008,66507,66577,65232,63555,63058,62996,60602,57286,54972
2014,7,21,50080,47342,45676,44795,44451,44768,47485,51437,57471,62367,64732,65341,62580,65679,66850,66626,66580,65160,63152,62714,62688,60396,57213,54655
2014,7,22,50041,47563,46062,45140,44825,45380,48027,52014,58271,62885,65170,66244,63332,66241,67619,67117,66770,65336,63660,63257,63349,60949,57843,55497
2014,7,23,50867,48119,46651,45466,45210,45637,48195,52074,57806,61810,63493,63613,60495,62844,63799,63187,62765,61497,60126,59780,59686,57434,54897,52972
2014,7,24,49033,46712,45184,44100,43922,43895,45438,47443,51534,54929,57083,57892,56150,58061,58717,57903,56737,54653,53963,54887,55737,54126,52162,50378
2014,7,25,46612,44488,42985,41911,41494,41438,42361,43062,44820,47509,49585,50727,50645,51876,52101,51840,51633,51153,51117,51990,53154,52160,50231,47615
2014,7,26,44007,41786,40363,39666,39708,40486,43392,47919,55034,60262,62808,63859,61318,64284,65445,64829,64687,63016,61205,60796,60844,58488,55653,53588
2014,7,27,49220,46748,45292,44410,43965,44408,47080,50921,57293,62511,64984,66251,63161,65944,67323,67004,66583,64674,62856,62279,62032,59086,56112,53819
2014,7,28,49613,46894,45364,44455,44334,44589,46871,50542,56618,61092,63352,64150,61402,64053,64904,64501,64231,62499,60861,60559,60565,58514,55730,53509
2014,7,29,49179,46803,45354,44333,43979,44353,46731,50302,56119,60616,63196,64311,61614,64755,66192,65237,64836,63207,61409,61116,60701,58595,55975,53977
2014,7,30,49779,47117,45611,44489,44191,44729,46801,50673,56544,60887,63091,64092,61439,63757,64812,64063,63264,61371,59612,59541,59920,57675,54858,52884
2014,7,31,48853,46386,44708,43650,43214,43170,44292,46174,48789,51448,53374,54262,53404,54455,54739,54399,53591,52836,52814,53857,54729,53476,51547,49676
2014,8,1,46015,43586,42183,41182,40635,40504,41406,42300,44058,46346,48500,49611,49982,51050,51297,51315,51254,51271,51573,52941,53946,52853,50891,48349
2014,8,2,44432,42201,40620,39695,39564,40081,42560,45963,50751,54281,56470,57408,56508,58314,58915,58588,58229,57554,56057,55894,55997,53800,51396,49627
2014,8,3,45735,43230,41658,40701,40507,40914,42813,45938,50536,53968,56098,56902,55806,57604,58086,57855,57697,56855,55707,55985,56166,54301,51710,50058
2014,8,4,46280,43846,42253,41490,41330,41515,43721,47112,51867,56090,59059,60606,59808,61833,62663,62445,62389,61576,60173,60488,60653,58492,55558,53431
2014,8,5,48972,45973,44234,43171,42711,43141,45576,49679,56205,61533,64466,65928,64045,66128,66609,66125,65970,64567,62735,62785,62713,60289,57180,54922
2014,8,6,50469,47576,45901,44891,44551,44701,47139,50996,57176,62001,64373,65162,62902,64945,65633,65218,64987,63663,61978,61865,61690,59158,56332,54212
2014,8,7,50002,47346,45578,44505,43776,43908,45345,47559,51679,55314,58126,59045,57426,58488,58555,57541,56320,54890,54452,55635,56348,54834,52593,51047
2014,8,8,47167,44750,43273,42142,41591,41602,42111,43469,45572,48633,51176,52313,52327,53438,53727,53477,53493,53125,52942,54045,54975,53797,51741,48912
2014,8,9,45089,42764,41369,40559,40392,41008,43596,48226,55694,61621,64576,65608,63206,66091,67287,66976,66769,65650,63851,63709,63400,60697,57480,55294
2014,8,10,50785,47841,46342,45349,45050,45392,47457,51287,57616,62306,64218,64533,62124,64849,65800,65330,65087,64120,62831,62218,61048,58649,55749,53509
2014,8,11,49422,46705,45382,44411,44136,44429,46668,50318,56251,60809,63281,63981,61489,63823,65003,64916,65206,64357,62733,62936,62521,59992,56677,54149
2014,8,12,49681,47077,45430,44242,43885,44400,46565,50286,56443,61098,63139,63461,60487,62587,63357,62729,63003,62193,61203,61664,60492,57847,54904,53008
2014,8,13,48799,46555,45207,44238,43957,44382,46802,50477,56662,61275,63293,64163,61543,64347,65504,65071,65099,64127,62901,62917,62123,59430,56498,54470
2014,8,14,50384,47875,46228,45082,44631,44767,46015,48049,52317,56151,58257,58726,56641,58190,58703,58086,56821,55067,55354,56745,56868,55261,53290,51437
2014,8,15,47812,45431,43847,42593,41901,41721,42621,43528,45158,47620,49614,50444,50628,51771,51970,51891,51783,51400,51848,53408,54015,52719,50760,48317
2014,8,16,44540,42416,40990,40280,40333,41348,44252,48797,56107,61178,63286,63646,60364,62542,63285,62722,62465,61647,60724,60767,59754,57119,54366,52666
2014,8,17,48494,46037,44609,43811,43517,44140,46469,49803,55888,60483,62449,62930,60148,63173,64676,64390,64338,63331,61841,62141,61381,58722,55646,53620
2014,8,18,49362,46803,45439,44412,44172,44588,46829,50262,56490,61434,64019,65075,62672,65916,67452,66931,66731,65070,63177,63482,62740,60056,56989,54684
2014,8,19,50093,47471,45792,44939,44784,45287,47471,51456,58258,63663,66381,67320,64334,67063,68493,68073,68048,67264,65910,66124,64973,61860,58515,55966
2014,8,20,51223,48648,47068,46121,45869,46228,48424,52324,59376,64829,67345,68312,65805,68770,69886,69396,69337,68316,66599,66772,65779,62703,59390,56908
2014,8,21,52324,49577,47992,46701,46158,46382,47796,50452,55391,59759,62699,63959,62132,63895,64327,63437,62132,60101,59362,60730,60922,59017,56514,54505
2014,8,22,50277,47626,45701,44432,43782,43696,44221,45567,47998,51337,54159,55230,55362,56546,56753,56500,56306,55815,56109,57957,58594,57117,54579,51509
2014,8,23,47360,44911,43273,42422,42585,43482,46407,51664,59867,65843,68570,69300,65806,68001,69404,69121,69088,67933,66707,66923,65372,62415,59003,56465
2014,8,24,51704,48962,47615,46522,46265,46937,49406,53299,59750,64600,66468,66677,63583,65907,66982,66535,66497,65865,64778,65055,63374,60391,57220,54921
2014,8,25,50670,48451,46987,45942,45770,46361,48577,52498,58434,62517,64497,65140,61850,64510,65120,64453,64094,62654,61217,61465,60389,58344,55803,54319
2014,8,26,49890,47636,46431,45530,45253,45794,48262,52136,57771,62021,64125,65021,61918,64767,66283,65737,65898,64739,63831,64431,62885,60158,57166,55341
2014,8,27,50850,48417,46966,45968,45887,46504,48764,52407,58608,63562,65848,66953,64157,66946,67781,67055,66801,65384,64018,64350,62936,60253,57270,55284
2014,8,28,51172,48786,47273,46159,45680,45936,47021,49147,53207,56708,58768,59400,57291,58876,59209,58348,57379,55900,55911,57396,57264,55786,53912,52259
2014,8,29,48703,45984,44513,43572,43044,43209,44110,44639,46449,48733,50659,51529,50997,51670,51713,51508,51415,51258,52213,54204,54116,52906,51214,48645
2014,8,30,45023,42681,41450,40791,41020,42249,45337,50213,57317,62625,65064,65974,63014,66063,67230,66827,66734,65388,64024,64680,62833,59871,56959,54827
